first_name,last_name,age,gender,income,city,signup_date,last_purchase_date,days_since_last_purchase,customer_prefix,customer_num,gender_label,age_scl,income_scl,days_scl,age_minmax,Income_minmax,Days_minmax,recency_score,income_log,income_sqrt,income_power,income_bin,frequent_buyer
Zoe,Deleon,67.0,Female,44252.26,Port Angelabury,2024-11-01,2025-01-30,389,CUST,1477,0,1.5296437798942308,-0.4588544428964935,-0.20949447663479767,0.9607843137254902,0.38475223812728565,0.43211009174311926,0.002564102564102564,10.697684320038787,210.36221143541917,-0.43255144635173576,Medium,0
Donna,Vega,59.0,Female,40857.57,Michaelview,2023-04-16,2023-07-15,954,CUST,1478,0,0.9949017041262385,-0.6750304173117329,1.5782170367115356,0.8039215686274509,0.3370693360712721,0.9504587155963302,0.0010471204188481676,10.617871870206566,202.13255551741287,-0.6548059653906484,Medium,0
Cindy,Mcgrath,47.0,Female,32802.63,New Karenfort,2025-03-05,2025-06-03,265,CUST,1479,0,0.19278859047424995,-1.1879740155066452,-0.6018417822187717,0.5686274509803921,0.2239270712143733,0.31834862385321105,0.0037593984962406013,10.398294458980388,181.11496349004406,-1.1966050306392981,Low,0
Randy,Murphy,36.0,Other,50937.54,Christopherhaven,2025-02-22,2025-05-23,276,CUST,1480,2,-0.5424817637067395,-0.03313164693023157,-0.5670367793040644,0.3529411764705882,0.47865582032684617,0.3284403669724771,0.0036101083032490976,10.838375086952706,225.69346468163405,-0.0037398686276202565,Medium,0
James,Becker,34.0,Other,38292.89,East Patrickland,2023-06-08,2023-09-06,901,CUST,1481,2,-0.6761672826487376,-0.8383508377516774,1.4105202044861274,0.3137254901960784,0.30104502008217826,0.9018348623853212,0.0011086474501108647,10.55304563241636,195.685691863253,-0.8249762724087886,Low,0
Victoria,Garcia,36.0,Other,42933.38,North Brittany,2025-03-06,2025-06-04,264,CUST,1482,2,-0.5424817637067395,-0.5428415430843668,-0.605005873392836,0.3529411764705882,0.3662268275997749,0.3174311926605505,0.0037735849056603774,10.667428182569108,207.20371618289087,-0.51851335129873,Medium,0
Keith,Small,45.0,Male,66126.86,Fergusonfort,2024-03-30,2024-06-28,605,CUST,1483,1,0.059103071532251854,0.9341337150630227,0.47394921696309256,0.5294117647058824,0.692009869697318,0.6302752293577982,0.0016501650165016502,11.099345419643054,257.1514339839465,0.9345189158568514,Very High,0
Lisa,Li,43.0,Other,59481.74,Alisonland,2025-08-30,2025-11-28,87,CUST,1484,2,-0.07458244740974623,0.510968332920266,-1.1650500112022182,0.4901960784313726,0.5986703877091375,0.15504587155963304,0.011363636363636364,10.993441465417597,243.888786130072,0.5295450864103012,High,1
Grant,Howard,54.0,Male,35318.5,North Tina,2025-05-14,2025-08-12,195,CUST,1485,1,0.6606879067712432,-1.0277618462799798,-0.8233281644032732,0.7058823529411765,0.2592657863240484,0.25412844036697246,0.00510204081632653,10.472190498332305,187.93216861410394,-1.0249915136737617,Low,0
Peter,Tate,43.0,Female,55278.37,Joshuaview,2025-01-27,2025-04-27,302,CUST,1486,0,-0.07458244740974623,0.24329511222035446,-0.48477040877839234,0.4901960784313726,0.5396285075918998,0.3522935779816514,0.0033003300330033004,10.920155061849838,235.11352576999903,0.269093781361296,High,0
Jesse,Kelly,40.0,Other,51991.71,Smithmouth,2023-09-16,2023-12-15,801,CUST,1487,2,-0.2751107258227434,0.03399855551809575,1.0941110870796966,0.43137254901960786,0.49346302948597043,0.810091743119266,0.0012468827930174563,10.858858795428011,228.0169072678603,0.0628987856478107,High,0
Robert,Smith,26.0,Male,75525.44,Tonyachester,2024-10-21,2025-01-19,400,CUST,1488,1,-1.21090935841673,1.5326411456736466,-0.1746894737200903,0.1568627450980392,0.8240253319650385,0.44220183486238535,0.0024937655860349127,11.23223807260737,274.8189222015107,1.4947834267014322,Very High,0
Brian,Rhodes,29.0,Male,70747.18,South Debbie,2025-10-22,2026-01-20,34,CUST,1489,1,-1.010381080003733,1.2283585715625016,-1.3327468434276266,0.21568627450980393,0.7569083629404242,0.10642201834862386,0.02857142857142857,11.166882090792981,265.9834205359424,1.2116575675050236,Very High,1
Matthew,Sanders,18.0,Other,26993.77,Kennedyport,2024-09-23,2024-12-22,428,CUST,1490,2,-1.7456514341847225,-1.5578858397797615,-0.08609492084628972,0.0,0.14233396479314056,0.46788990825688076,0.002331002331002331,10.203398422519777,164.2978088715732,-1.6025917261621978,Low,0
Mary,Haynes,18.0,Female,62916.92,Sonyabury,2024-01-16,2024-04-15,679,CUST,1491,0,-1.7456514341847225,0.7297227357646322,0.7080919638438512,0.0,0.6469220252621325,0.6981651376146789,0.0014705882352941176,11.049586298774551,250.83245404054077,0.7398809356217698,Very High,0
John,Mitchell,,Female,68977.96,North Cindy,2024-04-10,2024-07-09,594,CUST,1492,0,,1.1156935395699112,0.43914421404838516,,0.7320573326620955,0.620183486238532,0.0016806722689075631,11.14155680954331,262.6365549576068,1.105941321103685,Very High,0
Melissa,Whitney,51.0,Female,58390.39,New Richardville,2023-11-20,2024-02-18,736,CUST,1493,0,0.46015962835824614,0.44147048490525703,0.8884451607655167,0.6470588235294118,0.5833409363722466,0.7504587155963303,0.0013568521031207597,10.974923726440377,241.64103542238018,0.4622579398209911,High,0
Sheena,Martinez,49.0,Male,44968.82,Aprilland,2024-08-25,2024-11-23,457,CUST,1494,1,0.32647410941624805,-0.41322345561135604,0.005663723201575174,0.607843137254902,0.39481726918969695,0.4944954128440367,0.002183406113537118,10.713746877088298,212.05852965631917,-0.38604597209509267,Medium,0
Andrew,Leonard,65.0,Male,86200.91,Christopherstad,2024-07-29,2024-10-27,484,CUST,1495,1,1.3959582609522327,2.2124617271083737,0.09109418490131145,0.9215686274509803,0.9739763997832812,0.5192660550458716,0.002061855670103093,11.364447614178927,293.5999148501239,2.115812920049478,Very High,0
Mindy,Mueller,42.0,Male,59771.14,East Bradley,2026-01-17,2026-04-17,-53,CUST,1496,1,-0.14142520688074528,0.5293975052440336,-1.6080227755712213,0.47058823529411764,0.6027353927184345,0.026605504587155965,-0.019230769230769232,10.998294945092363,244.4813694333374,0.5473497362157083,High,1
Sarah,Eaton,57.0,Male,79648.16,West Kenneth,2023-08-28,2023-11-26,820,CUST,1497,1,0.8612161851842404,1.795178524120926,1.1542288193869186,0.7647058823529412,0.8819343763739148,0.8275229357798166,0.001218026796589525,11.285386769143225,282.22005598468724,1.7364190616762865,Very High,0
Melissa,Stein,62.0,Female,70272.18,Jenniferview,2024-03-04,2024-06-02,631,CUST,1498,0,1.1954299825392356,1.1981102755922544,0.5562155874887645,0.8627450980392156,0.7502363609382955,0.6541284403669725,0.0015822784810126582,11.16014549718252,265.0890039213245,1.183323209417382,Very High,0
Daniel,Schultz,18.0,Other,56962.02,Snowton,2025-07-01,2025-09-29,147,CUST,1499,2,-1.7456514341847225,0.3505109932946841,-0.9752045407583599,0.0,0.5632775942674452,0.21009174311926607,0.006756756756756757,10.950157564343286,238.66717411491678,0.37384029715811945,High,0
